Order Date,Customer Name,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode
30-05-2024,Divij Doctor,Groceries,Sugar,Sugar Dolore,5,53396,15,226933,29138.95,UPI
12-09-2024,Pari Thaker,Home Decor,Vase,Vase Asperiores,1,49929,15,42439.65,7282.38,UPI
14-10-2024,Indrajit Buch,Home Decor,Vase,Vase Rem,5,3871,10,17419.5,1304.37,Credit Card
26-10-2024,Vanya Vohra,Kitchen,Juicer,Juicer Dolor,5,43047,0,215235,52434.28,COD
19-09-2025,Ryan Savant,Clothing,Kids Wear,Kids Wear Culpa,3,9399,0,28197,1498.62,Debit Card
15-06-2024,Mishti Sangha,Electronics,Camera,Camera Consequatur,5,75566,5,358938.5,76355.62,Credit Card
04-09-2024,Anay Sandhu,Toys,RC Car,RC Car Sequi,4,71329,0,285316,44267.62,Credit Card
09-04-2025,Madhup Saxena,Electronics,Laptop,Laptop Similique,4,69263,10,249346.8,39813.41,UPI
26-03-2025,Darshit Tella,Kitchen,Microwave,Microwave Quos,3,46047,10,124326.9,16812.12,COD
28-08-2024,Shlok Rau,Books,Textbook,Textbook Provident,1,8857,10,7971.3,1877.65,Debit Card
07-07-2024,Oorja Khare,Groceries,Spices,Spices Quibusdam,4,60720,20,194304,22133.9,UPI
23-09-2025,Amani Sachar,Furniture,Table,Table Harum,4,19989,15,67962.6,14779.28,UPI
19-05-2024,Kimaya Agate,Sports,Yoga Mat,Yoga Mat Est,3,663,20,1591.2,132.58,Credit Card
25-06-2025,Vihaan Cheema,Electronics,Headphones,Headphones Inventore,3,37699,20,90477.6,6098.02,Debit Card
16-08-2024,Vanya Magar,Groceries,Spices,Spices Eum,2,31912,20,51059.2,11797.61,Credit Card
11-04-2024,Elakshi Mann,Furniture,Table,Table Autem,3,22462,5,64016.7,10646.6,COD
04-12-2024,Jayesh Lall,Home Decor,Wall Art,Wall Art Laborum,2,17711,0,35422,7166.34,Net Banking
05-11-2023,Ivana Talwar,Electronics,Smartwatch,Smartwatch Minus,3,24711,10,66719.7,15381.82,Debit Card
19-09-2025,Shamik Sundaram,Books,Textbook,Textbook Facere,3,27808,10,75081.6,13110.95,Debit Card
08-02-2025,Rati Handa,Sports,Tennis Racket,Tennis Racket Dicta,5,42476,10,191142,22835.87,COD
31-01-2024,Urvi Chada,Kitchen,Refrigerator,Refrigerator Aut,1,58003,15,49302.55,10199.98,COD
25-10-2023,Ivana Mann,Clothing,Men's Wear,Men's Wear Tempore,3,67818,20,162763.2,34700.67,Credit Card
14-11-2023,Faiyaz Andra,Kitchen,Refrigerator,Refrigerator Id,4,19693,5,74833.4,17454.37,Credit Card
01-11-2024,Siya Dhillon,Beauty,Foundation,Foundation In,2,23853,10,42935.4,7885.48,Debit Card
16-08-2025,Saksham Mani,Electronics,Laptop,Laptop Sit,1,12992,0,12992,1717.93,Debit Card
07-12-2024,Onkar Bhasin,Electronics,Laptop,Laptop Vel,3,45498,5,129669.3,31511.19,Credit Card
14-07-2024,Dhanush Cheema,Furniture,Chair,Chair Illum,1,49660,20,39728,3975.66,UPI
24-01-2025,Trisha Ram,Groceries,Oil,Oil Cumque,5,2075,0,10375,2097.99,Net Banking
05-02-2025,Hiran Jani,Electronics,Mobile,Mobile At,2,62102,5,117993.8,19323.02,UPI
02-10-2025,Ela Yadav,Kitchen,Mixer Grinder,Mixer Grinder Illo,5,20484,20,81936,6887.13,Net Banking
29-12-2023,Jiya Sankar,Clothing,Women's Wear,Women's Wear Magni,5,69730,0,348650,69633.16,COD
22-10-2024,Diya Jha,Electronics,Headphones,Headphones Accusantium,5,60594,15,257524.5,18555.34,Net Banking
31-08-2024,Neelofar Goyal,Books,Fiction,Fiction Aut,2,69813,0,139626,31459.66,Debit Card
20-08-2024,Ehsaan Gokhale,Groceries,Oil,Oil Laboriosam,1,26778,0,26778,4695.38,Credit Card
13-01-2024,Damini Rout,Books,Non-Fiction,Non-Fiction Doloribus,2,55708,10,100274.4,8709.55,COD
06-12-2024,Neelofar Warrior,Kitchen,Cookware Set,Cookware Set Blanditiis,4,73656,5,279892.8,17589.47,Net Banking
24-05-2024,Azad Sawhney,Electronics,Laptop,Laptop Error,5,73283,10,329773.5,71073.74,Net Banking
03-06-2025,Tara Raju,Home Decor,Lamp,Lamp Deserunt,1,79898,20,63918.4,11228.51,Net Banking
08-06-2024,Riaan Vala,Clothing,Shoes,Shoes Nam,4,51973,5,197497.4,48624.81,Debit Card
21-11-2024,Gatik Banerjee,Groceries,Sugar,Sugar Voluptas,5,32801,20,131204,10020.28,Credit Card
11-11-2024,Nirvaan Bhardwaj,Electronics,Headphones,Headphones Nam,1,20852,20,16681.6,2362.07,Debit Card
04-05-2025,Trisha Sankaran,Electronics,Laptop,Laptop Placeat,5,1585,15,6736.25,1648.68,Net Banking
06-11-2023,Damini Bala,Home Decor,Cushion,Cushion Corrupti,3,6588,10,17787.6,1038.98,COD
01-06-2025,Anay Wason,Kitchen,Mixer Grinder,Mixer Grinder Sit,2,8049,10,14488.2,812.7,Credit Card
06-12-2024,Zoya Joshi,Kitchen,Cookware Set,Cookware Set Dolor,4,47143,15,160286.2,33283.48,Credit Card
16-03-2024,Jivin Chanda,Home Decor,Wall Art,Wall Art Porro,5,26128,20,104512,19138.84,COD
01-09-2025,Samiha Buch,Toys,Board Game,Board Game Error,5,24751,10,111379.5,26522,Credit Card
12-08-2024,Hansh Rajagopal,Electronics,Camera,Camera Doloremque,1,35786,20,28628.8,4511.67,UPI
29-04-2024,Nirvaan Arora,Kitchen,Mixer Grinder,Mixer Grinder Officiis,2,2611,15,4438.7,849.33,Net Banking
26-12-2024,Oorja Varma,Groceries,Sugar,Sugar Rem,5,7183,15,30527.75,4948.74,Debit Card
26-04-2024,Abram Rout,Books,Textbook,Textbook Alias,4,25196,15,85666.4,4933.32,Debit Card
21-01-2025,Divij Tank,Clothing,Women's Wear,Women's Wear Illo,3,20833,0,62499,13726.38,UPI
24-04-2024,Madhav Mand,Beauty,Lipstick,Lipstick Voluptatum,1,72591,20,58072.8,9932.48,COD
12-07-2025,Riaan Ray,Books,Biography,Biography Reiciendis,3,55857,0,167571,15138.13,UPI
04-12-2023,Urvi Amble,Sports,Yoga Mat,Yoga Mat Officia,5,31777,0,158885,28450.38,Debit Card
10-07-2025,Ranbir Acharya,Home Decor,Lamp,Lamp Eum,4,54451,0,217804,26421.01,COD
10-06-2025,Riaan Doctor,Electronics,Headphones,Headphones Quo,1,51177,5,48618.15,5086.73,COD
13-03-2024,Nitya Dora,Electronics,Headphones,Headphones Laboriosam,2,66910,5,127129,11643.35,COD
31-01-2024,Pari Sangha,Toys,RC Car,RC Car Aliquid,3,3152,0,9456,692.86,Net Banking
19-02-2025,Zara Singh,Groceries,Spices,Spices Quia,2,76370,0,152740,20338.58,Credit Card
08-03-2024,Hazel Bawa,Electronics,Mobile,Mobile Sint,4,54217,5,206024.6,30673.95,UPI
16-12-2023,Shayak Bora,Kitchen,Cookware Set,Cookware Set Deleniti,3,66857,10,180513.9,18852.37,Debit Card
19-01-2025,Heer Chatterjee,Sports,Dumbbells,Dumbbells Asperiores,2,66267,5,125907.3,30852.36,UPI
25-10-2024,Kiara Saraf,Toys,RC Car,RC Car Illo,1,17564,20,14051.2,3117.82,UPI
25-09-2024,Taran Chaudhary,Sports,Yoga Mat,Yoga Mat Voluptate,5,16165,5,76783.75,14622.8,Credit Card
05-12-2024,Aniruddh Varghese,Furniture,Sofa,Sofa Explicabo,5,27095,15,115153.75,8987.42,UPI
20-05-2024,Biju Edwin,Home Decor,Wall Art,Wall Art Sequi,3,14923,0,44769,3643.06,UPI
11-06-2024,Jhanvi Solanki,Beauty,Foundation,Foundation Dolor,2,77254,0,154508,11516.25,UPI
05-01-2025,Piya Kothari,Home Decor,Vase,Vase Iure,4,13446,0,53784,6554.39,UPI
24-05-2025,Ishaan Kibe,Beauty,Face Cream,Face Cream In,4,79126,0,316504,60652.87,Net Banking
03-04-2025,Devansh Ramakrishnan,Electronics,Laptop,Laptop Quo,3,25256,5,71979.6,13732.53,COD
07-12-2023,Nishith Saxena,Furniture,Chair,Chair Sequi,2,45462,0,90924,9872.31,UPI
18-02-2024,Ivan Vig,Toys,Board Game,Board Game Praesentium,3,50347,10,135936.9,32641.68,COD
06-10-2024,Vardaniya Hegde,Kitchen,Refrigerator,Refrigerator Illo,1,44833,20,35866.4,3599.51,Net Banking
24-02-2025,Neelofar Mani,Sports,Dumbbells,Dumbbells Repellat,4,17806,5,67662.8,6064.12,UPI
13-01-2024,Divit Swaminathan,Books,Textbook,Textbook Beatae,2,10137,0,20274,1362.93,Net Banking
15-10-2024,Urvi Babu,Groceries,Oil,Oil Voluptates,1,47504,15,40378.4,4711.95,UPI
11-02-2025,Darshit Agrawal,Kitchen,Cookware Set,Cookware Set Harum,4,5375,0,21500,3932.93,COD
08-09-2024,Abram Aggarwal,Clothing,Kids Wear,Kids Wear Deleniti,4,2812,20,8998.4,1891.32,Credit Card
08-12-2024,Tejas Bora,Books,Textbook,Textbook Omnis,5,36780,5,174705,33211.51,Debit Card
06-04-2025,Vedika Grewal,Beauty,Face Cream,Face Cream Aliquid,5,34112,15,144976,19542.8,Credit Card
25-08-2025,Devansh Raval,Groceries,Sugar,Sugar Architecto,4,12902,10,46447.2,9734.3,COD
02-08-2025,Divyansh Arya,Clothing,Men's Wear,Men's Wear Quae,4,27510,0,110040,16479.91,Credit Card
19-01-2024,Tejas Amble,Clothing,Kids Wear,Kids Wear Error,1,2577,5,2448.15,219.73,COD
13-06-2025,Zeeshan D’Alia,Kitchen,Refrigerator,Refrigerator Corporis,2,3116,10,5608.8,863.21,Debit Card
24-09-2025,Ishita Basu,Clothing,Women's Wear,Women's Wear Hic,5,76393,15,324670.25,54862.51,Debit Card
08-10-2023,Baiju Soni,Furniture,Sofa,Sofa Repellat,5,61025,5,289868.75,29163.34,Debit Card
01-10-2025,Romil Gandhi,Home Decor,Lamp,Lamp Voluptas,3,7146,0,21438,3306.51,UPI
01-05-2024,Anvi Reddy,Kitchen,Mixer Grinder,Mixer Grinder Architecto,1,25036,5,23784.2,4808.18,Debit Card
10-06-2025,Tejas Vora,Groceries,Rice,Rice Tenetur,5,43938,15,186736.5,26730.69,Debit Card
18-06-2024,Alisha Bail,Books,Non-Fiction,Non-Fiction Labore,4,55465,5,210767,40763.03,COD
29-07-2024,Samaira Gokhale,Books,Non-Fiction,Non-Fiction Vitae,1,20244,5,19231.8,1600.32,COD
05-10-2024,Ivan Mane,Furniture,Cabinet,Cabinet Harum,2,37235,15,63299.5,5113.83,Credit Card
10-03-2024,Adira Dutta,Toys,Doll,Doll Veniam,5,8856,10,39852,2346.71,Net Banking
13-03-2024,Raghav Wali,Sports,Dumbbells,Dumbbells Unde,3,603,15,1537.65,263.86,Credit Card
19-08-2025,Taran Sengupta,Toys,Doll,Doll Sint,5,69388,20,277552,24830.38,Net Banking
01-02-2025,Hunar Verma,Home Decor,Lamp,Lamp Dolorum,4,29104,15,98953.6,23609.13,COD
19-05-2024,Anay Sharaf,Groceries,Wheat,Wheat Autem,3,57731,10,155873.7,23254.14,Debit Card
18-07-2025,Diya Divan,Beauty,Face Cream,Face Cream Laboriosam,3,65652,0,196956,33194.73,COD
28-01-2024,Akarsh Sastry,Sports,Tennis Racket,Tennis Racket Eos,4,9489,15,32262.6,1739.76,Net Banking
26-11-2024,Himmat Rout,Toys,Action Figure,Action Figure Et,3,51658,20,123979.2,9231.41,Debit Card
16-01-2024,Miraya Amble,Clothing,Accessories,Accessories Pariatur,1,30735,0,30735,1988.87,Debit Card
03-09-2025,Siya Garde,Sports,Tennis Racket,Tennis Racket Doloribus,1,52781,0,52781,4085.32,Net Banking
12-12-2024,Vihaan Choudhry,Toys,RC Car,RC Car Labore,1,71157,5,67599.15,9600.1,Net Banking
19-07-2024,Riaan Dutt,Home Decor,Wall Art,Wall Art Sed,1,73569,10,66212.1,12024.74,Net Banking
06-04-2024,Zaina Bora,Groceries,Oil,Oil Delectus,3,14832,15,37821.6,9189.21,Debit Card
16-06-2025,Farhan Kari,Kitchen,Juicer,Juicer Tempora,3,21054,15,53687.7,8755.04,COD
30-11-2023,Siya Mann,Furniture,Cabinet,Cabinet Ab,3,41689,15,106306.95,9053.89,Debit Card
17-08-2024,Pihu Karpe,Furniture,Bed,Bed Minus,3,11373,5,32413.05,7330.4,Debit Card
27-09-2025,Aaryahi Issac,Groceries,Spices,Spices Quidem,2,49143,0,98286,9884.97,UPI
22-05-2024,Aayush Sur,Books,Comics,Comics Qui,4,46702,15,158786.8,19939.77,Debit Card
19-12-2023,Siya Warrior,Furniture,Cabinet,Cabinet Aperiam,1,7817,0,7817,588.04,Net Banking
01-04-2024,Ehsaan Bhattacharyya,Books,Comics,Comics Placeat,2,68471,5,130094.9,7882.32,Credit Card
05-06-2024,Stuvan Dutt,Home Decor,Clock,Clock Ab,2,56197,0,112394,22487.52,COD
17-06-2024,Jivin Sani,Beauty,Face Cream,Face Cream Consequatur,3,24154,15,61592.7,7626.36,Credit Card
27-07-2024,Oorja Hegde,Books,Biography,Biography Maxime,5,31572,15,134181,24989.79,COD
01-03-2024,Yuvaan Sarraf,Beauty,Foundation,Foundation Facere,4,17628,5,66986.4,9414.83,Credit Card
28-09-2025,Dishani Bhatt,Clothing,Women's Wear,Women's Wear Officiis,1,9133,0,9133,813.5,COD
20-04-2024,Saira Dubey,Electronics,Headphones,Headphones Voluptas,2,21733,5,41292.7,9099.24,UPI
22-01-2024,Indranil Guha,Beauty,Face Cream,Face Cream Unde,2,24898,10,44816.4,8961.81,Debit Card
29-12-2024,Dhanush Yogi,Groceries,Wheat,Wheat Suscipit,5,70349,20,281396,35694.42,Debit Card
03-05-2024,Kaira Dass,Beauty,Perfume,Perfume Temporibus,1,56283,15,47840.55,10518.95,Credit Card
16-08-2025,Hansh Varty,Toys,Action Figure,Action Figure Accusantium,5,21689,10,97600.5,7876.06,Credit Card
07-10-2023,Emir Talwar,Home Decor,Lamp,Lamp Reiciendis,2,39180,5,74442,10036.39,Net Banking
07-12-2024,Elakshi Sama,Electronics,Laptop,Laptop Ducimus,2,27455,15,46673.5,9053.75,COD
02-10-2024,Oorja Kunda,Sports,Dumbbells,Dumbbells Cupiditate,3,30228,10,81615.6,7327.38,COD
17-04-2025,Nitya Deo,Beauty,Perfume,Perfume Quasi,2,53451,10,96211.8,22143.06,COD
24-06-2024,Keya Kalla,Furniture,Bed,Bed Vel,4,40921,0,163684,32116.72,Debit Card
01-09-2024,Anaya Chahal,Toys,Doll,Doll Cumque,5,9565,0,47825,3407.88,COD
07-07-2025,Rati Yogi,Furniture,Bed,Bed Reprehenderit,1,74395,15,63235.75,14639.26,Debit Card
10-04-2025,Jayant Dhar,Clothing,Men's Wear,Men's Wear Dolor,3,15388,20,36931.2,2055.42,Debit Card
18-10-2024,Tara Kala,Books,Non-Fiction,Non-Fiction Molestiae,3,47729,15,121708.95,27820.32,Net Banking
04-04-2024,Mehul Roy,Beauty,Foundation,Foundation Aut,1,53022,15,45068.7,6665.96,UPI
05-06-2024,Shamik Vyas,Clothing,Men's Wear,Men's Wear Ad,4,36345,10,130842,6607.11,UPI
29-06-2024,Kiaan Venkataraman,Clothing,Shoes,Shoes Officia,3,42121,5,120044.85,18629.53,UPI
02-11-2024,Adah Gokhale,Sports,Yoga Mat,Yoga Mat Incidunt,1,47219,20,37775.2,6868.87,Debit Card
21-12-2024,Shalv Bhattacharyya,Electronics,Camera,Camera Perspiciatis,3,13297,10,35901.9,4003.9,Debit Card
14-10-2023,Vivaan Sastry,Kitchen,Cookware Set,Cookware Set Neque,4,15484,0,61936,10861.3,Credit Card
03-01-2025,Kartik Tara,Furniture,Bed,Bed Temporibus,2,31835,15,54119.5,11378.3,Credit Card
08-02-2024,Himmat Zachariah,Kitchen,Refrigerator,Refrigerator Ipsa,5,21648,0,108240,24320.48,Credit Card
03-03-2024,Bhamini Sane,Beauty,Lipstick,Lipstick Debitis,4,54409,15,184990.6,17654.64,Net Banking
05-05-2025,Stuvan Hans,Home Decor,Lamp,Lamp Culpa,1,20244,0,20244,5010.18,UPI
24-07-2025,Hiran Karpe,Furniture,Bed,Bed Blanditiis,4,49308,10,177508.8,37651,COD
27-09-2025,Vanya Iyer,Sports,Football,Football Eius,1,25617,0,25617,5013.92,Net Banking
25-04-2024,Mannat Sodhi,Furniture,Sofa,Sofa Vitae,5,61855,10,278347.5,45876.9,Net Banking
25-02-2024,Hunar Deo,Kitchen,Refrigerator,Refrigerator Sunt,3,64359,15,164115.45,18208.24,Credit Card
17-04-2025,Romil Devan,Electronics,Mobile,Mobile Itaque,3,10922,0,32766,5368.42,COD
11-12-2024,Vivaan Sheth,Furniture,Bed,Bed Laudantium,3,57472,20,137932.8,26664.84,Net Banking
25-04-2025,Aarav Kaur,Clothing,Shoes,Shoes Est,5,72225,20,288900,67695.04,UPI
29-01-2025,Ishita Lall,Kitchen,Mixer Grinder,Mixer Grinder Nobis,4,24330,5,92454,11781.54,Credit Card
15-06-2025,Hrishita Sankar,Beauty,Face Cream,Face Cream Voluptatum,5,62839,15,267065.75,14465.93,UPI
18-08-2024,Nirvaan Lad,Sports,Dumbbells,Dumbbells Mollitia,4,42141,0,168564,31098.14,UPI
25-11-2024,Himmat Bhagat,Toys,Doll,Doll Repellat,3,21828,0,65484,3895.12,Net Banking
16-06-2024,Damini Acharya,Furniture,Sofa,Sofa Nam,2,7873,20,12596.8,2502.94,Debit Card
04-03-2024,Kimaya Ganguly,Home Decor,Clock,Clock Perferendis,2,60191,5,114362.9,7027.29,Net Banking
15-12-2024,Fateh Brahmbhatt,Electronics,Headphones,Headphones Facilis,2,78088,20,124940.8,8951.74,Net Banking
11-08-2025,Anahi Bandi,Electronics,Smartwatch,Smartwatch Optio,1,43318,0,43318,6694.07,Credit Card
23-01-2025,Biju Kadakia,Books,Fiction,Fiction Aperiam,4,7219,0,28876,5234.13,COD
23-04-2024,Nirvaan Bhattacharyya,Electronics,Mobile,Mobile Autem,3,2615,5,7452.75,1657.72,Credit Card
31-12-2023,Bhamini Rout,Clothing,Shoes,Shoes Quo,4,8846,10,31845.6,2450.87,Credit Card
19-06-2024,Aarush Kalla,Clothing,Accessories,Accessories Veritatis,3,33572,0,100716,16412.52,Debit Card
27-09-2025,Navya Sagar,Furniture,Table,Table Beatae,2,36868,5,70049.2,17488.16,Debit Card
18-02-2025,Nehmat Date,Kitchen,Juicer,Juicer Necessitatibus,3,61549,10,166182.3,28718.27,Debit Card
03-09-2024,Vaibhav Gokhale,Clothing,Men's Wear,Men's Wear Similique,4,23872,0,95488,18486.04,UPI
03-07-2025,Lakshay Johal,Books,Fiction,Fiction Impedit,4,50497,15,171689.8,26317.16,COD
15-10-2023,Aaina Ganguly,Sports,Yoga Mat,Yoga Mat Quam,4,4495,20,14384,2803.41,COD
18-10-2023,Jivin Chauhan,Electronics,Headphones,Headphones Minus,1,48140,10,43326,8066.39,Credit Card
03-06-2024,Himmat Mannan,Kitchen,Microwave,Microwave Neque,2,49006,10,88210.8,18676.64,Debit Card
22-05-2025,Riaan Mannan,Toys,Action Figure,Action Figure Amet,4,75443,0,301772,15437.13,Debit Card
09-08-2024,Samar Ghosh,Groceries,Rice,Rice Dignissimos,3,29047,20,69712.8,7430.39,Credit Card
17-04-2025,Rohan Ramachandran,Electronics,Camera,Camera Atque,2,64325,10,115785,23937.05,COD
01-10-2025,Ela Dave,Groceries,Sugar,Sugar Aspernatur,1,29157,0,29157,1887.58,UPI
31-07-2024,Yuvaan Din,Furniture,Table,Table Quae,1,7259,0,7259,925.64,Debit Card
07-05-2024,Kiaan Virk,Kitchen,Cookware Set,Cookware Set Esse,4,12982,20,41542.4,9694.35,Debit Card
30-03-2025,Tejas Kaur,Toys,Doll,Doll Eveniet,1,67075,0,67075,4915.7,Net Banking
15-02-2024,Vaibhav Ratta,Books,Comics,Comics Quasi,4,14927,15,50751.8,4972.28,Debit Card
07-09-2025,Ishaan Dube,Kitchen,Microwave,Microwave Perferendis,3,24052,0,72156,8623.32,Net Banking
11-04-2025,Akarsh Dora,Groceries,Rice,Rice Voluptatem,3,14592,20,35020.8,6311.7,Net Banking
21-01-2024,Aarna Doshi,Toys,Doll,Doll Accusamus,2,21798,20,34876.8,2317.16,COD
22-02-2024,Jayan Dayal,Books,Textbook,Textbook Distinctio,2,24487,10,44076.6,5989.51,Debit Card
08-04-2025,Trisha Bhargava,Toys,Action Figure,Action Figure Sunt,4,30628,20,98009.6,15014.9,Net Banking
11-03-2025,Anika Varghese,Toys,Puzzle,Puzzle Corrupti,4,65659,0,262636,33936.98,Credit Card
13-12-2023,Mehul Dutt,Clothing,Shoes,Shoes Consectetur,5,34009,5,161542.75,31954.32,Debit Card
14-04-2024,Ritvik Sandhu,Electronics,Camera,Camera Magni,4,72863,20,233161.6,24178.72,Credit Card
18-04-2025,Shayak Dhawan,Furniture,Bed,Bed Commodi,5,52297,5,248410.75,59977.87,Net Banking
26-01-2025,Rati Singhal,Clothing,Accessories,Accessories Rem,3,8589,20,20613.6,2863.97,COD
27-09-2024,Trisha Srivastava,Clothing,Women's Wear,Women's Wear Doloremque,1,4555,0,4555,459.14,Debit Card
12-07-2024,Biju Gupta,Home Decor,Lamp,Lamp Commodi,1,49163,20,39330.4,9394.41,COD
09-12-2023,Mahika Kakar,Electronics,Smartwatch,Smartwatch Odit,4,4780,15,16252,3580.22,UPI
26-03-2025,Reyansh Sarna,Clothing,Women's Wear,Women's Wear Suscipit,2,2967,15,5043.9,876.72,UPI
10-12-2024,Dhruv Kata,Clothing,Women's Wear,Women's Wear Deserunt,5,29733,10,133798.5,25623.16,Net Banking
27-03-2025,Trisha Ram,Sports,Dumbbells,Dumbbells A,1,75470,5,71696.5,13877.65,COD
19-06-2024,Alisha Doctor,Sports,Yoga Mat,Yoga Mat Consectetur,2,2280,15,3876,360.92,Credit Card
09-12-2024,Keya Walia,Toys,Action Figure,Action Figure Velit,1,74388,5,70668.6,8123.08,COD
12-01-2024,Yashvi Brahmbhatt,Books,Biography,Biography Ex,1,50224,0,50224,11860.63,UPI
15-08-2024,Nirvaan Talwar,Furniture,Chair,Chair Magnam,2,22591,10,40663.8,6341.66,Credit Card
26-01-2024,Aaryahi Lata,Books,Biography,Biography Dignissimos,1,17220,20,13776,1016.55,Credit Card
15-06-2025,Raghav Mammen,Beauty,Shampoo,Shampoo Voluptate,3,5668,20,13603.2,1038.67,COD
21-05-2024,Aarush Mandal,Electronics,Headphones,Headphones Non,3,54750,15,139612.5,12103.4,UPI
11-07-2024,Arnav Buch,Clothing,Shoes,Shoes Natus,2,15743,15,26763.1,6185.87,Net Banking
31-10-2024,Dhanuk Bhardwaj,Kitchen,Microwave,Microwave Voluptates,4,65522,15,222774.8,23397.89,Credit Card
17-04-2024,Myra Randhawa,Groceries,Rice,Rice Vel,5,39827,5,189178.25,28616.27,Credit Card
13-07-2025,Riaan Lad,Books,Textbook,Textbook Delectus,5,34500,10,155250,38493.68,Net Banking
06-03-2025,Ryan Boase,Beauty,Foundation,Foundation Alias,2,42789,15,72741.3,14133.28,Debit Card
27-11-2024,Eshani Mann,Books,Textbook,Textbook Numquam,5,75669,15,321593.25,40730.55,Credit Card
07-07-2025,Aarush Jani,Home Decor,Wall Art,Wall Art Quis,2,62225,0,124450,14004.36,Debit Card
10-03-2025,Anvi Trivedi,Electronics,Camera,Camera Explicabo,4,54607,20,174742.4,29651.53,Credit Card
30-04-2025,Anahita Krishna,Beauty,Perfume,Perfume Accusamus,2,24693,0,49386,11058.84,UPI
09-10-2023,Dharmajan Gole,Groceries,Sugar,Sugar Voluptates,5,73655,0,368275,89688.44,Net Banking
29-01-2025,Diya Sarraf,Books,Biography,Biography At,3,21308,10,57531.6,5108.01,Debit Card
22-11-2023,Misha Salvi,Beauty,Shampoo,Shampoo Molestiae,1,56452,10,50806.8,9230.57,COD
05-08-2024,Alisha Walla,Home Decor,Vase,Vase A,3,38281,20,91874.4,9971.38,Debit Card
25-03-2025,Alisha Mannan,Home Decor,Vase,Vase Aut,5,25717,5,122155.75,15578.29,COD
10-09-2024,Myra Dalal,Beauty,Shampoo,Shampoo Quisquam,2,61600,10,110880,20590.35,COD
13-05-2024,Shayak Bandi,Toys,Board Game,Board Game Veniam,1,16590,15,14101.5,753.61,Credit Card
28-10-2023,Lagan Venkatesh,Groceries,Oil,Oil Magni,4,67483,5,256435.4,48469.58,Net Banking
31-12-2023,Eshani Shenoy,Home Decor,Clock,Clock Culpa,3,27065,10,73075.5,13185.79,UPI
22-11-2023,Priyansh Mahajan,Groceries,Wheat,Wheat Corporis,4,42660,5,162108,28163.45,UPI
19-11-2023,Anahita Agarwal,Furniture,Sofa,Sofa Facilis,2,37940,5,72086,10811.55,Debit Card
28-08-2024,Jayant Yohannan,Kitchen,Juicer,Juicer Blanditiis,1,36209,10,32588.1,7824.14,UPI
09-08-2024,Gatik Jayaraman,Electronics,Laptop,Laptop Modi,3,9523,5,27140.55,3677,COD
14-05-2024,Charvi Lala,Electronics,Mobile,Mobile Quam,4,25375,20,81200,12348.54,Net Banking
06-04-2025,Sumer Sengupta,Clothing,Shoes,Shoes Facere,1,18066,10,16259.4,888.36,Net Banking
04-01-2024,Ojas Uppal,Kitchen,Microwave,Microwave Architecto,1,72775,5,69136.25,3824.7,UPI
18-06-2024,Jivika Raja,Groceries,Oil,Oil Perspiciatis,3,74936,15,191086.8,10795.44,UPI
26-05-2024,Ehsaan Das,Sports,Cricket Bat,Cricket Bat Molestias,3,51851,20,124442.4,27980.89,COD
26-02-2025,Mishti Vala,Electronics,Camera,Camera Officia,4,19186,10,69069.6,8781.31,COD
10-02-2024,Nirvi Bhasin,Groceries,Sugar,Sugar Laborum,5,43409,10,195340.5,17255.18,Credit Card
16-03-2025,Taimur Comar,Beauty,Foundation,Foundation Dolorum,2,46622,0,93244,5623.38,Credit Card
14-11-2023,Vidur Gandhi,Kitchen,Refrigerator,Refrigerator Maiores,4,75759,5,287884.2,27464.79,UPI
02-09-2024,Seher Shetty,Kitchen,Refrigerator,Refrigerator Impedit,5,15012,5,71307,15010.02,Debit Card
01-09-2025,Rasha Thaman,Books,Textbook,Textbook Accusamus,2,70609,10,127096.2,30765.41,Debit Card
20-08-2024,Aniruddh Bhavsar,Books,Fiction,Fiction Quos,5,56097,5,266460.75,29233.39,Credit Card
17-05-2024,Ranbir Sehgal,Books,Fiction,Fiction Eos,1,44617,0,44617,8399.67,Credit Card
13-04-2024,Myra Gopal,Clothing,Men's Wear,Men's Wear Consectetur,5,23757,5,112845.75,20200.72,COD
19-04-2025,Dhanush Dhaliwal,Home Decor,Wall Art,Wall Art Asperiores,3,32050,10,86535,20339.17,Net Banking
25-11-2024,Alia Brahmbhatt,Home Decor,Cushion,Cushion Laudantium,3,79277,10,214047.9,47028.5,UPI
12-06-2025,Tanya Sahota,Toys,Action Figure,Action Figure Occaecati,4,27950,15,95030,9115.43,COD
08-08-2024,Saanvi Dugar,Toys,Action Figure,Action Figure Suscipit,2,49690,15,84473,9125.98,Debit Card
02-03-2024,Mamooty Kaul,Clothing,Shoes,Shoes Cum,1,35032,10,31528.8,3488.26,Credit Card
19-10-2023,Seher Tandon,Toys,RC Car,RC Car Quisquam,2,32915,15,55955.5,7212.67,COD
13-05-2025,Mohanlal Dubey,Toys,Action Figure,Action Figure Possimus,5,34275,10,154237.5,24911.22,Net Banking
